診療科名,予約担当者匿名ID,予約名称,初再診区分,紹介状有無,月,件数
形成外科,DR_PS014,SL_0009,再診,紹介状無し,2025-12,1
形成外科,DR_PS015,SL_0009,再診,紹介状無し,2025-12,34
形成外科,DR_PS015,SL_0709,再診,紹介状無し,2025-12,87
形成外科,DR_PS015,SL_0722,初診,紹介状あり,2025-12,10
形成外科,DR_PS015,SL_0816,再診,紹介状無し,2025-12,1
形成外科,DR_PS016,SL_0009,再診,紹介状無し,2025-12,17
形成外科,DR_PS016,SL_0729,再診,紹介状無し,2025-12,55
形成外科,DR_PS016,SL_0752,初診,紹介状あり,2025-12,4
形成外科,DR_PS016,SL_0781,再診,紹介状無し,2025-12,1
形成外科,DR_PS018,SL_0009,再診,紹介状無し,2025-12,8
形成外科,DR_PS018,SL_0895,再診,紹介状無し,2025-12,21
形成外科,DR_PS018,SL_0896,再診,紹介状無し,2025-12,2
循環器内科,DR_CV001,SL_0009,再診,紹介状無し,2025-12,12
循環器内科,DR_CV001,SL_0010,初診,紹介状あり,2025-12,25
循環器内科,DR_CV001,SL_0044,再診,紹介状無し,2025-12,193
循環器内科,DR_CV001,SL_0044,初診,紹介状あり,2025-12,4
循環器内科,DR_CV001,SL_0044,初診,紹介状無し,2025-12,1
循環器内科,DR_CV001,SL_0228,再診,紹介状無し,2025-12,5
循環器内科,DR_CV002,SL_0009,再診,紹介状無し,2025-12,143
循環器内科,DR_CV002,SL_0118,再診,紹介状あり,2025-12,1
循環器内科,DR_CV002,SL_0118,再診,紹介状無し,2025-12,27
循環器内科,DR_CV002,SL_0118,初診,紹介状あり,2025-12,18
循環器内科,DR_CV002,SL_0118,初診,紹介状無し,2025-12,3
循環器内科,DR_CV003,SL_0009,再診,紹介状無し,2025-12,2
循環器内科,DR_CV003,SL_0031,再診,紹介状無し,2025-12,99
循環器内科,DR_CV003,SL_0031,初診,紹介状あり,2025-12,1
循環器内科,DR_CV004,SL_0034,再診,紹介状無し,2025-12,97
循環器内科,DR_CV004,SL_0034,初診,紹介状無し,2025-12,1
循環器内科,DR_CV004,SL_0450,再診,紹介状無し,2025-12,8
循環器内科,DR_CV004,SL_0492,再診,紹介状無し,2025-12,1
循環器内科,DR_CV004,SL_0492,初診,紹介状あり,2025-12,11
循環器内科,DR_CV004,SL_0492,初診,紹介状無し,2025-12,1
循環器内科,DR_CV005,SL_0058,再診,紹介状あり,2025-12,5
循環器内科,DR_CV005,SL_0058,再診,紹介状無し,2025-12,17
循環器内科,DR_CV005,SL_0058,初診,紹介状あり,2025-12,8
循環器内科,DR_CV005,SL_0058,初診,紹介状無し,2025-12,18
循環器内科,DR_CV006,SL_0009,再診,紹介状無し,2025-12,3
循環器内科,DR_CV006,SL_0067,再診,紹介状無し,2025-12,130
循環器内科,DR_CV006,SL_0401,再診,紹介状無し,2025-12,1
循環器内科,DR_CV006,SL_0401,初診,紹介状あり,2025-12,6
循環器内科,DR_CV006,SL_0600,再診,紹介状無し,2025-12,8
循環器内科,DR_CV007,SL_0009,再診,紹介状無し,2025-12,2
循環器内科,DR_CV007,SL_0078,再診,紹介状無し,2025-12,67
循環器内科,DR_CV007,SL_0524,初診,紹介状あり,2025-12,5
循環器内科,DR_CV007,SL_0574,再診,紹介状無し,2025-12,5
循環器内科,DR_CV008,SL_0009,再診,紹介状無し,2025-12,5
循環器内科,DR_CV008,SL_0116,初診,紹介状あり,2025-12,12
循環器内科,DR_CV008,SL_0116,初診,紹介状無し,2025-12,1
循環器内科,DR_CV008,SL_0150,再診,紹介状あり,2025-12,2
循環器内科,DR_CV008,SL_0150,再診,紹介状無し,2025-12,204
循環器内科,DR_CV008,SL_0150,初診,紹介状あり,2025-12,3
循環器内科,DR_CV008,SL_0539,再診,紹介状無し,2025-12,5
循環器内科,DR_CV009,SL_0153,再診,紹介状無し,2025-12,98
循環器内科,DR_CV009,SL_0183,初診,紹介状あり,2025-12,7
循環器内科,DR_CV009,SL_0277,再診,紹介状無し,2025-12,8
循環器内科,DR_CV010,SL_0193,再診,紹介状無し,2025-12,152
循環器内科,DR_CV010,SL_0381,再診,紹介状無し,2025-12,6
循環器内科,DR_CV010,SL_0485,再診,紹介状無し,2025-12,2
循環器内科,DR_CV010,SL_0485,初診,紹介状あり,2025-12,6
循環器内科,DR_CV011,SL_0009,再診,紹介状無し,2025-12,2
循環器内科,DR_CV011,SL_0196,再診,紹介状無し,2025-12,97
循環器内科,DR_CV011,SL_0622,再診,紹介状無し,2025-12,3
循環器内科,DR_CV011,SL_0626,再診,紹介状無し,2025-12,1
循環器内科,DR_CV012,SL_0325,再診,紹介状無し,2025-12,12
循環器内科,DR_CV013,SL_0458,初診,紹介状あり,2025-12,1
循環器内科,DR_CV014,SL_0005,再診,紹介状無し,2025-12,11
循環器内科,DR_CV016,SL_0616,再診,紹介状無し,2025-12,54
循環器内科,DR_CV017,SL_0009,再診,紹介状無し,2025-12,1
循環器内科,DR_CV017,SL_0688,再診,紹介状無し,2025-12,1
循環器内科,DR_CV018,SL_0009,再診,紹介状無し,2025-12,1
心臓血管外科,DR_CS002,SL_0009,再診,紹介状無し,2025-12,8
心臓血管外科,DR_CS002,SL_0168,再診,紹介状無し,2025-12,50
心臓血管外科,DR_CS002,SL_0883,初診,紹介状あり,2025-12,1
心臓血管外科,DR_CS003,SL_0009,再診,紹介状無し,2025-12,9
心臓血管外科,DR_CS003,SL_0567,再診,紹介状無し,2025-12,2
心臓血管外科,DR_CS003,SL_0567,初診,紹介状あり,2025-12,2
心臓血管外科,DR_CS004,SL_0429,再診,紹介状無し,2025-12,3
心臓血管外科,DR_CS006,SL_0009,再診,紹介状無し,2025-12,7
心臓血管外科,DR_CS006,SL_0726,再診,紹介状無し,2025-12,123
心臓血管外科,DR_CS006,SL_0759,初診,紹介状あり,2025-12,1
心臓血管外科,DR_CS006,SL_0776,再診,紹介状無し,2025-12,2
感染症,DR_XX018,SL_0009,再診,紹介状無し,2025-12,20
感染症,DR_XX018,SL_0350,再診,紹介状無し,2025-12,16
放射線治療科,DR_RT001,SL_0009,再診,紹介状無し,2025-12,3
放射線治療科,DR_RT001,SL_0023,再診,紹介状無し,2025-12,22
放射線治療科,DR_RT002,SL_0009,再診,紹介状無し,2025-12,74
放射線治療科,DR_RT002,SL_0134,再診,紹介状無し,2025-12,419
放射線治療科,DR_RT002,SL_0318,初診,紹介状あり,2025-12,4
放射線治療科,DR_RT003,SL_0009,再診,紹介状無し,2025-12,10
放射線治療科,DR_RT003,SL_0050,再診,紹介状無し,2025-12,22
放射線治療科,DR_RT004,SL_0009,再診,紹介状無し,2025-12,98
放射線治療科,DR_RT004,SL_0108,再診,紹介状無し,2025-12,145
放射線治療科,DR_RT005,SL_0209,再診,紹介状無し,2025-12,65
放射線治療科,DR_RT006,SL_0009,再診,紹介状無し,2025-12,21
放射線治療科,DR_RT006,SL_0251,再診,紹介状無し,2025-12,28
放射線治療科,DR_RT008,SL_0005,再診,紹介状無し,2025-12,16
放射線治療科,DR_RT009,SL_0009,再診,紹介状無し,2025-12,11
放射線治療科,DR_RT010,SL_0560,再診,紹介状無し,2025-12,16
放射線治療科,DR_RT012,SL_0786,再診,紹介状無し,2025-12,1
放射線治療科,DR_U002,SL_0009,再診,紹介状無し,2025-12,14
放射線診断科,DR_XX028,SL_0009,再診,紹介状無し,2025-12,1
放射線診断科,DR_XX028,SL_0859,再診,紹介状無し,2025-12,2
救急科,DR_ER001,SL_0009,再診,紹介状無し,2025-12,23
救急科,DR_ER001,SL_0072,再診,紹介状あり,2025-12,7
救急科,DR_ER001,SL_0072,再診,紹介状無し,2025-12,107
救急科,DR_ER001,SL_0072,初診,紹介状あり,2025-12,7
救急科,DR_ER001,SL_0072,初診,紹介状無し,2025-12,251
救急科,DR_ER002,SL_0009,再診,紹介状無し,2025-12,2
救急科,DR_ER002,SL_0395,再診,紹介状無し,2025-12,9
整形外科,DR_OR001,SL_0001,再診,紹介状無し,2025-12,75
整形外科,DR_OR001,SL_0009,再診,紹介状無し,2025-12,1
整形外科,DR_OR001,SL_0349,再診,紹介状無し,2025-12,12
整形外科,DR_OR001,SL_0349,初診,紹介状あり,2025-12,8
整形外科,DR_OR002,SL_0005,再診,紹介状無し,2025-12,7
整形外科,DR_OR003,SL_0009,再診,紹介状無し,2025-12,5
整形外科,DR_OR003,SL_0038,再診,紹介状無し,2025-12,183
整形外科,DR_OR003,SL_0038,初診,紹介状あり,2025-12,1
整形外科,DR_OR003,SL_0053,再診,紹介状無し,2025-12,10
整形外科,DR_OR003,SL_0053,初診,紹介状あり,2025-12,27
整形外科,DR_OR003,SL_0440,再診,紹介状無し,2025-12,31
整形外科,DR_OR003,SL_0579,再診,紹介状無し,2025-12,4
整形外科,DR_OR003,SL_0916,再診,紹介状無し,2025-12,1
整形外科,DR_OR003,SL_0916,初診,紹介状あり,2025-12,3
整形外科,DR_OR004,SL_0069,再診,紹介状無し,2025-12,65
整形外科,DR_OR004,SL_0110,再診,紹介状無し,2025-12,3
整形外科,DR_OR004,SL_0110,初診,紹介状あり,2025-12,11
整形外科,DR_OR004,SL_0304,再診,紹介状無し,2025-12,4
整形外科,DR_OR004,SL_0431,初診,紹介状あり,2025-12,3
整形外科,DR_OR005,SL_0009,再診,紹介状無し,2025-12,83
整形外科,DR_OR005,SL_0334,再診,紹介状無し,2025-12,6
整形外科,DR_OR005,SL_0334,初診,紹介状あり,2025-12,23
整形外科,DR_OR005,SL_0334,初診,紹介状無し,2025-12,8
整形外科,DR_OR006,SL_0009,再診,紹介状無し,2025-12,8
整形外科,DR_OR006,SL_0081,再診,紹介状無し,2025-12,57
整形外科,DR_OR006,SL_0243,再診,紹介状無し,2025-12,4
整形外科,DR_OR006,SL_0243,初診,紹介状あり,2025-12,11
整形外科,DR_OR006,SL_0435,再診,紹介状無し,2025-12,5
整形外科,DR_OR007,SL_0009,再診,紹介状無し,2025-12,3
整形外科,DR_OR007,SL_0129,再診,紹介状無し,2025-12,4
整形外科,DR_OR007,SL_0129,初診,紹介状あり,2025-12,7
整形外科,DR_OR007,SL_0261,再診,紹介状無し,2025-12,92
整形外科,DR_OR007,SL_0473,再診,紹介状無し,2025-12,3
整形外科,DR_OR008,SL_0009,再診,紹介状無し,2025-12,7
整形外科,DR_OR008,SL_0147,再診,紹介状無し,2025-12,43
整形外科,DR_OR008,SL_0408,再診,紹介状無し,2025-12,4
整形外科,DR_OR008,SL_0589,再診,紹介状無し,2025-12,7
整形外科,DR_OR008,SL_0589,初診,紹介状あり,2025-12,9
整形外科,DR_OR009,SL_0009,再診,紹介状無し,2025-12,38
整形外科,DR_OR009,SL_0165,再診,紹介状無し,2025-12,46
整形外科,DR_OR010,SL_0198,再診,紹介状無し,2025-12,11
整形外科,DR_OR010,SL_0283,初診,紹介状あり,2025-12,3
整形外科,DR_OR010,SL_0390,再診,紹介状無し,2025-12,1
整形外科,DR_OR010,SL_0897,初診,紹介状あり,2025-12,3
整形外科,DR_OR010,SL_0912,再診,紹介状無し,2025-12,1
整形外科,DR_OR011,SL_0206,再診,紹介状無し,2025-12,17
整形外科,DR_OR011,SL_0640,再診,紹介状無し,2025-12,1
整形外科,DR_OR012,SL_0009,再診,紹介状無し,2025-12,22
整形外科,DR_OR012,SL_0227,再診,紹介状無し,2025-12,184
整形外科,DR_OR012,SL_0227,初診,紹介状あり,2025-12,1
整形外科,DR_OR014,SL_0009,再診,紹介状無し,2025-12,10
整形外科,DR_OR014,SL_0240,再診,紹介状無し,2025-12,36
整形外科,DR_OR014,SL_0240,初診,紹介状あり,2025-12,8
整形外科,DR_OR014,SL_0608,再診,紹介状無し,2025-12,25
整形外科,DR_OR014,SL_0630,再診,紹介状無し,2025-12,5
整形外科,DR_OR015,SL_0009,再診,紹介状無し,2025-12,2
整形外科,DR_OR015,SL_0246,再診,紹介状無し,2025-12,58
整形外科,DR_OR015,SL_0256,再診,紹介状無し,2025-12,4
整形外科,DR_OR015,SL_0256,初診,紹介状あり,2025-12,16
整形外科,DR_OR015,SL_0587,再診,紹介状無し,2025-12,4
整形外科,DR_OR016,SL_0252,再診,紹介状無し,2025-12,12
整形外科,DR_OR020,SL_0009,再診,紹介状無し,2025-12,1
整形外科,DR_OR020,SL_0278,再診,紹介状無し,2025-12,5
整形外科,DR_OR020,SL_0278,初診,紹介状あり,2025-12,10
整形外科,DR_OR020,SL_0279,再診,紹介状無し,2025-12,68
整形外科,DR_OR020,SL_0576,再診,紹介状無し,2025-12,4
整形外科,DR_OR021,SL_0281,再診,紹介状無し,2025-12,5
整形外科,DR_OR021,SL_0281,初診,紹介状無し,2025-12,2
整形外科,DR_OR022,SL_0009,再診,紹介状無し,2025-12,1
整形外科,DR_OR022,SL_0286,再診,紹介状無し,2025-12,2
整形外科,DR_OR022,SL_0421,再診,紹介状無し,2025-12,52
整形外科,DR_OR022,SL_0421,初診,紹介状あり,2025-12,16
整形外科,DR_OR022,SL_0522,再診,紹介状無し,2025-12,3
整形外科,DR_OR024,SL_0009,再診,紹介状無し,2025-12,3
整形外科,DR_OR024,SL_0306,再診,紹介状あり,2025-12,1
整形外科,DR_OR024,SL_0306,再診,紹介状無し,2025-12,14
整形外科,DR_OR024,SL_0306,初診,紹介状あり,2025-12,5
整形外科,DR_OR024,SL_0306,初診,紹介状無し,2025-12,4
整形外科,DR_OR025,SL_0386,再診,紹介状無し,2025-12,36
整形外科,DR_OR025,SL_0807,再診,紹介状無し,2025-12,1
整形外科,DR_OR025,SL_0910,再診,紹介状無し,2025-12,3
整形外科,DR_OR025,SL_0919,再診,紹介状無し,2025-12,3
整形外科,DR_OR025,SL_0919,初診,紹介状あり,2025-12,1
整形外科,DR_OR026,SL_0009,再診,紹介状無し,2025-12,1
整形外科,DR_OR026,SL_0483,再診,紹介状無し,2025-12,6
整形外科,DR_OR028,SL_0009,再診,紹介状無し,2025-12,5
整形外科,DR_OR028,SL_0565,再診,紹介状無し,2025-12,8
整形外科,DR_OR028,SL_0565,初診,紹介状あり,2025-12,5
整形外科,DR_OR029,SL_0635,再診,紹介状無し,2025-12,53
整形外科,DR_OR029,SL_0635,初診,紹介状あり,2025-12,1
整形外科,DR_OR029,SL_0635,初診,紹介状無し,2025-12,1
整形外科,DR_OR029,SL_0708,初診,紹介状あり,2025-12,3
整形外科,DR_OR029,SL_0906,初診,紹介状あり,2025-12,2
整形外科,DR_OR029,SL_0915,再診,紹介状無し,2025-12,2
整形外科,DR_OR031,SL_0009,再診,紹介状無し,2025-12,1
整形外科,DR_OR031,SL_0711,再診,紹介状無し,2025-12,5
整形外科,DR_OR031,SL_0711,初診,紹介状あり,2025-12,3
整形外科,DR_OR031,SL_0731,再診,紹介状無し,2025-12,52
整形外科,DR_OR031,SL_0787,再診,紹介状無し,2025-12,1
整形外科,DR_OR031,SL_0904,再診,紹介状無し,2025-12,3
整形外科,DR_OR031,SL_0904,初診,紹介状あり,2025-12,6
整形外科,DR_OR031,SL_0908,再診,紹介状無し,2025-12,3
整形外科,DR_OR032,SL_0009,再診,紹介状無し,2025-12,9
整形外科,DR_OR032,SL_0723,再診,紹介状無し,2025-12,62
整形外科,DR_OR032,SL_0737,再診,紹介状無し,2025-12,1
整形外科,DR_OR032,SL_0737,初診,紹介状あり,2025-12,7
整形外科,DR_OR032,SL_0738,再診,紹介状無し,2025-12,2
整形外科,DR_OR032,SL_0738,初診,紹介状あり,2025-12,3
整形外科,DR_OR032,SL_0818,再診,紹介状無し,2025-12,3
整形外科,DR_OR033,SL_0009,再診,紹介状無し,2025-12,3
整形外科,DR_OR033,SL_0725,再診,紹介状無し,2025-12,49
整形外科,DR_OR033,SL_0782,再診,紹介状無し,2025-12,3
整形外科,DR_OR033,SL_0793,再診,紹介状無し,2025-12,6
整形外科,DR_OR033,SL_0793,初診,紹介状あり,2025-12,5
整形外科,DR_OR034,SL_0009,再診,紹介状無し,2025-12,6
整形外科,DR_OR034,SL_0728,再診,紹介状無し,2025-12,1
整形外科,DR_OR034,SL_0735,再診,紹介状無し,2025-12,28
整形外科,DR_OR034,SL_0806,再診,紹介状無し,2025-12,1
整形外科,DR_OR034,SL_0806,初診,紹介状あり,2025-12,2
整形外科,DR_OR034,SL_0911,初診,紹介状あり,2025-12,1
整形外科,DR_OR034,SL_0920,再診,紹介状無し,2025-12,1
整形外科,DR_OR035,SL_0913,再診,紹介状無し,2025-12,1
整形外科,,SL_0544,初診,紹介状あり,2025-12,4
歯科口腔外科,DR_OS002,SL_0009,再診,紹介状無し,2025-12,38
歯科口腔外科,DR_OS002,SL_0009,初診,紹介状あり,2025-12,2
歯科口腔外科,DR_OS002,SL_0009,初診,紹介状無し,2025-12,7
歯科口腔外科,DR_OS002,SL_0060,再診,紹介状無し,2025-12,104
歯科口腔外科,DR_OS002,SL_0060,初診,紹介状あり,2025-12,2
歯科口腔外科,DR_OS002,SL_0309,再診,紹介状無し,2025-12,1
歯科口腔外科,DR_OS002,SL_0309,初診,紹介状あり,2025-12,14
歯科口腔外科,DR_OS002,SL_0309,初診,紹介状無し,2025-12,1
歯科口腔外科,DR_OS002,SL_0310,初診,紹介状あり,2025-12,8
歯科口腔外科,DR_OS003,SL_0009,再診,紹介状無し,2025-12,13
歯科口腔外科,DR_OS003,SL_0009,初診,紹介状無し,2025-12,1
歯科口腔外科,DR_OS003,SL_0079,再診,紹介状無し,2025-12,3
歯科口腔外科,DR_OS003,SL_0080,再診,紹介状無し,2025-12,80
歯科口腔外科,DR_OS003,SL_0191,再診,紹介状無し,2025-12,1
歯科口腔外科,DR_OS003,SL_0191,初診,紹介状あり,2025-12,13
歯科口腔外科,DR_OS003,SL_0546,再診,紹介状無し,2025-12,4
歯科口腔外科,DR_OS003,SL_0546,初診,紹介状あり,2025-12,9
歯科口腔外科,DR_OS004,SL_0009,再診,紹介状無し,2025-12,33
歯科口腔外科,DR_OS004,SL_0009,初診,紹介状無し,2025-12,4
歯科口腔外科,DR_OS004,SL_0123,再診,紹介状無し,2025-12,132
歯科口腔外科,DR_OS004,SL_0427,初診,紹介状あり,2025-12,11
歯科口腔外科,DR_OS004,SL_0592,初診,紹介状あり,2025-12,6
歯科口腔外科,DR_OS005,SL_0009,再診,紹介状無し,2025-12,25
歯科口腔外科,DR_OS005,SL_0009,初診,紹介状無し,2025-12,4
歯科口腔外科,DR_OS005,SL_0133,再診,紹介状無し,2025-12,19
歯科口腔外科,DR_OS005,SL_0133,初診,紹介状無し,2025-12,8
歯科口腔外科,DR_OS007,SL_0009,再診,紹介状無し,2025-12,21
歯科口腔外科,DR_OS007,SL_0141,再診,紹介状無し,2025-12,37
歯科口腔外科,DR_OS009,SL_0009,再診,紹介状無し,2025-12,2
歯科口腔外科,DR_OS009,SL_0009,初診,紹介状あり,2025-12,1
歯科口腔外科,DR_OS009,SL_0269,初診,紹介状あり,2025-12,16
歯科口腔外科,DR_OS009,SL_0478,再診,紹介状無し,2025-12,29
歯科口腔外科,DR_OS009,SL_0531,初診,紹介状あり,2025-12,6
歯科口腔外科,DR_OS010,SL_0009,再診,紹介状無し,2025-12,12
歯科口腔外科,DR_OS010,SL_0009,初診,紹介状無し,2025-12,4
歯科口腔外科,DR_OS010,SL_0413,再診,紹介状無し,2025-12,1
歯科口腔外科,DR_OS010,SL_0413,初診,紹介状あり,2025-12,1
歯科口腔外科,DR_OS010,SL_0413,初診,紹介状無し,2025-12,1
歯科口腔外科,DR_OS011,SL_0009,再診,紹介状無し,2025-12,1
歯科口腔外科,DR_OS011,SL_0009,初診,紹介状無し,2025-12,1
歯科口腔外科,DR_OS011,SL_0322,再診,紹介状無し,2025-12,13
歯科口腔外科,DR_OS011,SL_0322,初診,紹介状無し,2025-12,20
歯科口腔外科,DR_OS012,SL_0005,再診,紹介状無し,2025-12,7
歯科口腔外科,DR_OS014,SL_0372,再診,紹介状無し,2025-12,12
歯科口腔外科,DR_OS015,SL_0009,再診,紹介状無し,2025-12,12
歯科口腔外科,DR_OS016,SL_0009,再診,紹介状無し,2025-12,3
歯科口腔外科,DR_OS016,SL_0009,初診,紹介状無し,2025-12,1
歯科口腔外科,DR_OS016,SL_0417,再診,紹介状無し,2025-12,5
歯科口腔外科,DR_OS016,SL_0417,初診,紹介状無し,2025-12,9
歯科口腔外科,DR_OS017,SL_0009,再診,紹介状無し,2025-12,3
歯科口腔外科,DR_OS017,SL_0505,再診,紹介状無し,2025-12,16
歯科口腔外科,DR_OS018,SL_0009,再診,紹介状無し,2025-12,1
歯科口腔外科,DR_OS018,SL_0802,再診,紹介状無し,2025-12,2
歯科口腔外科,DR_OS019,SL_0643,再診,紹介状無し,2025-12,5
歯科口腔外科,DR_OS020,SL_0009,再診,紹介状無し,2025-12,13
歯科口腔外科,DR_OS020,SL_0009,初診,紹介状あり,2025-12,3
歯科口腔外科,DR_OS020,SL_0009,初診,紹介状無し,2025-12,1
歯科口腔外科,DR_OS020,SL_0703,再診,紹介状無し,2025-12,115
歯科口腔外科,DR_OS020,SL_0774,初診,紹介状あり,2025-12,13
歯科口腔外科,DR_OS020,SL_0774,初診,紹介状無し,2025-12,1
歯科口腔外科,DR_OS020,SL_0801,初診,紹介状あり,2025-12,6
歯科口腔外科,DR_OS020,SL_0814,再診,紹介状無し,2025-12,3
歯科口腔外科,DR_OS021,SL_0009,再診,紹介状無し,2025-12,5
歯科口腔外科,DR_OS021,SL_0009,初診,紹介状あり,2025-12,1
歯科口腔外科,DR_OS021,SL_0009,初診,紹介状無し,2025-12,1
歯科口腔外科,DR_OS021,SL_0732,再診,紹介状無し,2025-12,96
歯科口腔外科,DR_OS021,SL_0745,初診,紹介状あり,2025-12,12
歯科口腔外科,DR_OS021,SL_0746,初診,紹介状あり,2025-12,6
歯科口腔外科,DR_OS022,SL_0009,再診,紹介状無し,2025-12,11
歯科口腔外科,DR_OS022,SL_0898,初診,紹介状あり,2025-12,8
歯科口腔外科,DR_OS022,SL_0900,再診,紹介状無し,2025-12,1
歯科口腔外科,DR_OS022,SL_0900,初診,紹介状あり,2025-12,7
歯科口腔外科,DR_OS022,SL_0902,再診,紹介状無し,2025-12,28
泌尿器科,DR_U001,SL_0006,再診,紹介状あり,2025-12,1
泌尿器科,DR_U001,SL_0006,再診,紹介状無し,2025-12,440
泌尿器科,DR_U001,SL_0006,初診,紹介状無し,2025-12,1
泌尿器科,DR_U001,SL_0009,再診,紹介状無し,2025-12,30
泌尿器科,DR_U001,SL_0051,再診,紹介状無し,2025-12,5
泌尿器科,DR_U001,SL_0052,初診,紹介状あり,2025-12,13
泌尿器科,DR_U001,SL_0052,初診,紹介状無し,2025-12,1
泌尿器科,DR_U001,SL_0585,初診,紹介状あり,2025-12,1
泌尿器科,DR_U002,SL_0009,再診,紹介状無し,2025-12,299
泌尿器科,DR_U003,SL_0009,再診,紹介状無し,2025-12,24
泌尿器科,DR_U003,SL_0019,再診,紹介状無し,2025-12,397
泌尿器科,DR_U003,SL_0019,初診,紹介状あり,2025-12,1
泌尿器科,DR_U003,SL_0019,初診,紹介状無し,2025-12,1
泌尿器科,DR_U003,SL_0274,初診,紹介状あり,2025-12,12
泌尿器科,DR_U003,SL_0661,初診,紹介状あり,2025-12,1
泌尿器科,DR_U003,SL_0661,初診,紹介状無し,2025-12,1
泌尿器科,DR_U004,SL_0005,再診,紹介状無し,2025-12,68
泌尿器科,DR_U005,SL_0009,再診,紹介状無し,2025-12,261
泌尿器科,DR_U006,SL_0009,再診,紹介状無し,2025-12,7
泌尿器科,DR_U006,SL_0037,再診,紹介状無し,2025-12,220
泌尿器科,DR_U006,SL_0493,再診,紹介状無し,2025-12,8
泌尿器科,DR_U006,SL_0632,初診,紹介状あり,2025-12,7
泌尿器科,DR_U006,SL_0769,初診,紹介状あり,2025-12,2
泌尿器科,DR_U008,SL_0009,再診,紹介状無し,2025-12,66
泌尿器科,DR_U008,SL_0112,再診,紹介状無し,2025-12,402
泌尿器科,DR_U008,SL_0130,再診,紹介状無し,2025-12,8
泌尿器科,DR_U008,SL_0130,初診,紹介状あり,2025-12,4
泌尿器科,DR_U008,SL_0244,再診,紹介状無し,2025-12,27
泌尿器科,DR_U008,SL_0308,再診,紹介状無し,2025-12,5
泌尿器科,DR_U008,SL_0569,初診,紹介状あり,2025-12,5
泌尿器科,DR_U009,SL_0121,再診,紹介状無し,2025-12,15
泌尿器科,DR_U010,SL_0009,再診,紹介状無し,2025-12,3
泌尿器科,DR_U010,SL_0128,再診,紹介状あり,2025-12,2
泌尿器科,DR_U010,SL_0128,再診,紹介状無し,2025-12,435
泌尿器科,DR_U010,SL_0128,初診,紹介状あり,2025-12,4
泌尿器科,DR_U010,SL_0436,初診,紹介状あり,2025-12,4
泌尿器科,DR_U010,SL_0438,初診,紹介状あり,2025-12,15
泌尿器科,DR_U010,SL_0645,再診,紹介状無し,2025-12,5
泌尿器科,DR_U011,SL_0009,再診,紹介状無し,2025-12,58
泌尿器科,DR_U012,SL_0009,再診,紹介状無し,2025-12,9
泌尿器科,DR_U012,SL_0132,再診,紹介状無し,2025-12,224
泌尿器科,DR_U012,SL_0273,再診,紹介状無し,2025-12,4
泌尿器科,DR_U012,SL_0474,再診,紹介状無し,2025-12,4
泌尿器科,DR_U012,SL_0474,初診,紹介状あり,2025-12,1
泌尿器科,DR_U013,SL_0137,再診,紹介状無し,2025-12,68
泌尿器科,DR_U014,SL_0186,再診,紹介状無し,2025-12,21
泌尿器科,DR_U015,SL_0009,再診,紹介状無し,2025-12,3
泌尿器科,DR_U015,SL_0190,再診,紹介状無し,2025-12,59
泌尿器科,DR_U015,SL_0190,初診,紹介状あり,2025-12,4
泌尿器科,DR_U016,SL_0195,再診,紹介状無し,2025-12,14
泌尿器科,DR_U016,SL_0195,初診,紹介状無し,2025-12,1
泌尿器科,DR_U017,SL_0220,再診,紹介状無し,2025-12,20
泌尿器科,DR_U018,SL_0009,再診,紹介状無し,2025-12,139
泌尿器科,DR_U018,SL_0377,再診,紹介状無し,2025-12,10
泌尿器科,DR_U018,SL_0377,初診,紹介状無し,2025-12,1
泌尿器科,DR_U020,SL_0009,再診,紹介状無し,2025-12,16
泌尿器科,DR_U021,SL_0009,再診,紹介状無し,2025-12,2
泌尿器科,DR_U021,SL_0284,再診,紹介状無し,2025-12,9
泌尿器科,DR_U021,SL_0284,初診,紹介状無し,2025-12,5
泌尿器科,DR_U022,SL_0009,再診,紹介状無し,2025-12,23
泌尿器科,DR_U023,SL_0415,再診,紹介状無し,2025-12,10
泌尿器科,DR_U024,SL_0009,再診,紹介状無し,2025-12,1
泌尿器科,DR_U024,SL_0420,再診,紹介状無し,2025-12,25
泌尿器科,DR_U024,SL_0420,初診,紹介状あり,2025-12,3
泌尿器科,DR_U024,SL_0420,初診,紹介状無し,2025-12,3
泌尿器科,DR_U025,SL_0009,再診,紹介状無し,2025-12,3
泌尿器科,DR_U025,SL_0694,再診,紹介状無し,2025-12,2
泌尿器科,DR_U026,SL_0558,初診,紹介状あり,2025-12,2
泌尿器科,DR_U027,SL_0009,再診,紹介状無し,2025-12,2
泌尿器科,DR_U027,SL_0704,再診,紹介状あり,2025-12,1
泌尿器科,DR_U027,SL_0704,再診,紹介状無し,2025-12,87
泌尿器科,DR_U027,SL_0704,初診,紹介状あり,2025-12,3
泌尿器科,DR_U027,SL_0704,初診,紹介状無し,2025-12,2
泌尿器科,DR_U028,SL_0009,再診,紹介状無し,2025-12,2
泌尿器科,DR_U028,SL_0719,再診,紹介状無し,2025-12,94
泌尿器科,DR_U028,SL_0719,初診,紹介状あり,2025-12,2
泌尿器科,DR_U029,SL_0009,再診,紹介状無し,2025-12,1
泌尿器科,DR_U029,SL_0720,再診,紹介状無し,2025-12,33
泌尿器科,DR_U029,SL_0720,初診,紹介状あり,2025-12,4
泌尿器科,DR_U029,SL_0720,初診,紹介状無し,2025-12,1
