診療科名,予約名称,区分,曜日,bin_idx,bin_label,稼働日数,該当日数,稼働頻度率,件数合計,実診察分数,件数_日平均,実診察分数_日平均
メンタルケア科,SL_0009,全体,0,2,09:00,1,4,0.25,1,9,0.25,2.2
メンタルケア科,SL_0009,全体,0,8,12:00,1,4,0.25,1,12,0.25,3.0
メンタルケア科,SL_0009,全体,0,9,12:30,2,4,0.5,4,55,1.0,13.8
メンタルケア科,SL_0009,全体,0,10,13:00,2,4,0.5,4,75,1.0,18.8
メンタルケア科,SL_0009,全体,0,11,13:30,1,4,0.25,2,60,0.5,15.0
メンタルケア科,SL_0009,全体,0,12,14:00,1,4,0.25,2,49,0.5,12.2
メンタルケア科,SL_0009,全体,0,13,14:30,2,4,0.5,2,38,0.5,9.5
メンタルケア科,SL_0009,全体,0,14,15:00,2,4,0.5,2,32,0.5,8.0
メンタルケア科,SL_0009,全体,0,15,15:30,1,4,0.25,1,26,0.25,6.5
メンタルケア科,SL_0009,全体,0,22,19:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,SL_0009,全体,1,2,09:00,1,5,0.2,1,17,0.2,3.4
メンタルケア科,SL_0009,全体,1,4,10:00,1,5,0.2,1,4,0.2,0.8
メンタルケア科,SL_0009,全体,1,5,10:30,1,5,0.2,1,4,0.2,0.8
メンタルケア科,SL_0009,全体,1,6,11:00,1,5,0.2,2,31,0.4,6.2
メンタルケア科,SL_0009,全体,1,7,11:30,1,5,0.2,1,12,0.2,2.4
メンタルケア科,SL_0009,全体,1,8,12:00,1,5,0.2,1,6,0.2,1.2
メンタルケア科,SL_0009,全体,1,9,12:30,1,5,0.2,2,27,0.4,5.4
メンタルケア科,SL_0009,全体,1,10,13:00,2,5,0.4,2,8,0.4,1.6
メンタルケア科,SL_0009,全体,1,11,13:30,2,5,0.4,2,28,0.4,5.6
メンタルケア科,SL_0009,全体,1,12,14:00,2,5,0.4,2,24,0.4,4.8
メンタルケア科,SL_0009,全体,1,13,14:30,3,5,0.6,3,35,0.6,7.0
メンタルケア科,SL_0009,全体,1,14,15:00,2,5,0.4,4,41,0.8,8.2
メンタルケア科,SL_0009,全体,1,15,15:30,2,5,0.4,4,41,0.8,8.2
メンタルケア科,SL_0009,全体,1,16,16:00,1,5,0.2,2,10,0.4,2.0
メンタルケア科,SL_0009,全体,1,17,16:30,2,5,0.4,3,38,0.6,7.6
メンタルケア科,SL_0009,全体,1,18,17:00,1,5,0.2,1,4,0.2,0.8
メンタルケア科,SL_0009,全体,2,0,08:00,1,5,0.2,1,3,0.2,0.6
メンタルケア科,SL_0009,全体,2,2,09:00,3,5,0.6,3,20,0.6,4.0
メンタルケア科,SL_0009,全体,2,3,09:30,1,5,0.2,1,5,0.2,1.0
メンタルケア科,SL_0009,全体,2,4,10:00,1,5,0.2,1,5,0.2,1.0
メンタルケア科,SL_0009,全体,2,5,10:30,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,全体,2,6,11:00,2,5,0.4,2,18,0.4,3.6
メンタルケア科,SL_0009,全体,2,7,11:30,1,5,0.2,1,5,0.2,1.0
メンタルケア科,SL_0009,全体,2,8,12:00,2,5,0.4,2,22,0.4,4.4
メンタルケア科,SL_0009,全体,2,9,12:30,2,5,0.4,2,32,0.4,6.4
メンタルケア科,SL_0009,全体,2,10,13:00,3,5,0.6,3,29,0.6,5.8
メンタルケア科,SL_0009,全体,2,11,13:30,2,5,0.4,2,30,0.4,6.0
メンタルケア科,SL_0009,全体,2,12,14:00,3,5,0.6,4,61,0.8,12.2
メンタルケア科,SL_0009,全体,2,13,14:30,3,5,0.6,3,73,0.6,14.6
メンタルケア科,SL_0009,全体,2,14,15:00,1,5,0.2,1,4,0.2,0.8
メンタルケア科,SL_0009,全体,3,2,09:00,1,5,0.2,1,5,0.2,1.0
メンタルケア科,SL_0009,全体,3,3,09:30,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,全体,3,4,10:00,2,5,0.4,2,57,0.4,11.4
メンタルケア科,SL_0009,全体,3,5,10:30,2,5,0.4,2,33,0.4,6.6
メンタルケア科,SL_0009,全体,3,6,11:00,2,5,0.4,4,71,0.8,14.2
メンタルケア科,SL_0009,全体,3,7,11:30,1,5,0.2,1,3,0.2,0.6
メンタルケア科,SL_0009,全体,3,8,12:00,1,5,0.2,1,28,0.2,5.6
メンタルケア科,SL_0009,全体,3,9,12:30,2,5,0.4,2,12,0.4,2.4
メンタルケア科,SL_0009,全体,3,10,13:00,1,5,0.2,1,9,0.2,1.8
メンタルケア科,SL_0009,全体,4,0,08:00,1,4,0.25,1,7,0.25,1.8
メンタルケア科,SL_0009,全体,4,3,09:30,1,4,0.25,1,19,0.25,4.8
メンタルケア科,SL_0009,全体,4,6,11:00,2,4,0.5,2,5,0.5,1.2
メンタルケア科,SL_0009,全体,4,7,11:30,1,4,0.25,1,14,0.25,3.5
メンタルケア科,SL_0009,全体,4,9,12:30,1,4,0.25,1,7,0.25,1.8
メンタルケア科,SL_0009,全体,4,10,13:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,SL_0009,全体,4,17,16:30,1,4,0.25,1,8,0.25,2.0
メンタルケア科,SL_0009,再診,0,0,08:00,2,4,0.5,2,14,0.5,3.5
メンタルケア科,SL_0009,再診,0,1,08:30,1,4,0.25,2,8,0.5,2.0
メンタルケア科,SL_0009,再診,0,2,09:00,1,4,0.25,1,9,0.25,2.2
メンタルケア科,SL_0009,再診,0,8,12:00,1,4,0.25,1,12,0.25,3.0
メンタルケア科,SL_0009,再診,0,9,12:30,2,4,0.5,4,55,1.0,13.8
メンタルケア科,SL_0009,再診,0,10,13:00,2,4,0.5,4,75,1.0,18.8
メンタルケア科,SL_0009,再診,0,11,13:30,1,4,0.25,2,60,0.5,15.0
メンタルケア科,SL_0009,再診,0,12,14:00,1,4,0.25,2,49,0.5,12.2
メンタルケア科,SL_0009,再診,0,13,14:30,2,4,0.5,2,38,0.5,9.5
メンタルケア科,SL_0009,再診,0,14,15:00,2,4,0.5,2,32,0.5,8.0
メンタルケア科,SL_0009,再診,0,15,15:30,1,4,0.25,1,26,0.25,6.5
メンタルケア科,SL_0009,再診,0,22,19:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,SL_0009,再診,1,2,09:00,1,5,0.2,1,17,0.2,3.4
メンタルケア科,SL_0009,再診,1,4,10:00,1,5,0.2,1,4,0.2,0.8
メンタルケア科,SL_0009,再診,1,5,10:30,1,5,0.2,1,4,0.2,0.8
メンタルケア科,SL_0009,再診,1,6,11:00,1,5,0.2,2,31,0.4,6.2
メンタルケア科,SL_0009,再診,1,7,11:30,1,5,0.2,1,12,0.2,2.4
メンタルケア科,SL_0009,再診,1,8,12:00,1,5,0.2,1,6,0.2,1.2
メンタルケア科,SL_0009,再診,1,9,12:30,1,5,0.2,2,27,0.4,5.4
メンタルケア科,SL_0009,再診,1,10,13:00,2,5,0.4,2,8,0.4,1.6
メンタルケア科,SL_0009,再診,1,11,13:30,2,5,0.4,2,28,0.4,5.6
メンタルケア科,SL_0009,再診,1,12,14:00,2,5,0.4,2,24,0.4,4.8
メンタルケア科,SL_0009,再診,1,13,14:30,3,5,0.6,3,35,0.6,7.0
メンタルケア科,SL_0009,再診,1,14,15:00,2,5,0.4,4,41,0.8,8.2
メンタルケア科,SL_0009,再診,1,15,15:30,2,5,0.4,4,41,0.8,8.2
メンタルケア科,SL_0009,再診,1,16,16:00,1,5,0.2,2,10,0.4,2.0
メンタルケア科,SL_0009,再診,1,17,16:30,2,5,0.4,3,38,0.6,7.6
メンタルケア科,SL_0009,再診,1,18,17:00,1,5,0.2,1,4,0.2,0.8
メンタルケア科,SL_0009,再診,2,0,08:00,1,5,0.2,1,3,0.2,0.6
メンタルケア科,SL_0009,再診,2,2,09:00,3,5,0.6,3,20,0.6,4.0
メンタルケア科,SL_0009,再診,2,3,09:30,1,5,0.2,1,5,0.2,1.0
メンタルケア科,SL_0009,再診,2,4,10:00,1,5,0.2,1,5,0.2,1.0
メンタルケア科,SL_0009,再診,2,5,10:30,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,再診,2,6,11:00,2,5,0.4,2,18,0.4,3.6
メンタルケア科,SL_0009,再診,2,7,11:30,1,5,0.2,1,5,0.2,1.0
メンタルケア科,SL_0009,再診,2,8,12:00,2,5,0.4,2,22,0.4,4.4
メンタルケア科,SL_0009,再診,2,9,12:30,2,5,0.4,2,32,0.4,6.4
メンタルケア科,SL_0009,再診,2,10,13:00,3,5,0.6,3,29,0.6,5.8
メンタルケア科,SL_0009,再診,2,11,13:30,2,5,0.4,2,30,0.4,6.0
メンタルケア科,SL_0009,再診,2,12,14:00,3,5,0.6,4,61,0.8,12.2
メンタルケア科,SL_0009,再診,2,13,14:30,3,5,0.6,3,73,0.6,14.6
メンタルケア科,SL_0009,再診,2,14,15:00,1,5,0.2,1,4,0.2,0.8
メンタルケア科,SL_0009,再診,3,2,09:00,1,5,0.2,1,5,0.2,1.0
メンタルケア科,SL_0009,再診,3,3,09:30,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,再診,3,4,10:00,2,5,0.4,2,57,0.4,11.4
メンタルケア科,SL_0009,再診,3,5,10:30,2,5,0.4,2,33,0.4,6.6
メンタルケア科,SL_0009,再診,3,6,11:00,2,5,0.4,4,71,0.8,14.2
メンタルケア科,SL_0009,再診,3,7,11:30,1,5,0.2,1,3,0.2,0.6
メンタルケア科,SL_0009,再診,3,8,12:00,1,5,0.2,1,28,0.2,5.6
メンタルケア科,SL_0009,再診,3,9,12:30,2,5,0.4,2,12,0.4,2.4
メンタルケア科,SL_0009,再診,3,10,13:00,1,5,0.2,1,9,0.2,1.8
メンタルケア科,SL_0009,再診,4,0,08:00,1,4,0.25,1,7,0.25,1.8
メンタルケア科,SL_0009,再診,4,3,09:30,1,4,0.25,1,19,0.25,4.8
メンタルケア科,SL_0009,再診,4,6,11:00,2,4,0.5,2,5,0.5,1.2
メンタルケア科,SL_0009,再診,4,7,11:30,1,4,0.25,1,14,0.25,3.5
メンタルケア科,SL_0009,再診,4,9,12:30,1,4,0.25,1,7,0.25,1.8
メンタルケア科,SL_0009,再診,4,10,13:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,SL_0009,再診,4,17,16:30,1,4,0.25,1,8,0.25,2.0
メンタルケア科,SL_0009,薬再診,0,0,08:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,薬再診,0,1,08:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0009,薬再診,1,4,10:00,1,5,0.2,1,4,0.2,0.8
メンタルケア科,SL_0009,薬再診,1,6,11:00,1,5,0.2,1,1,0.2,0.2
メンタルケア科,SL_0009,薬再診,1,10,13:00,1,5,0.2,1,2,0.2,0.4
メンタルケア科,SL_0009,薬再診,2,0,08:00,1,5,0.2,1,3,0.2,0.6
メンタルケア科,SL_0009,薬再診,2,2,09:00,1,5,0.2,1,2,0.2,0.4
メンタルケア科,SL_0009,薬再診,4,6,11:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0043,全体,2,0,08:00,1,5,0.2,1,1,0.2,0.2
メンタルケア科,SL_0043,全体,2,1,08:30,4,5,0.8,12,87,2.4,17.4
メンタルケア科,SL_0043,全体,2,2,09:00,4,5,0.8,13,104,2.6,20.8
メンタルケア科,SL_0043,全体,2,3,09:30,4,5,0.8,14,110,2.8,22.0
メンタルケア科,SL_0043,全体,2,4,10:00,4,5,0.8,19,108,3.8,21.6
メンタルケア科,SL_0043,全体,2,5,10:30,4,5,0.8,14,120,2.8,24.0
メンタルケア科,SL_0043,全体,2,6,11:00,4,5,0.8,17,101,3.4,20.2
メンタルケア科,SL_0043,全体,2,7,11:30,3,5,0.6,14,85,2.8,17.0
メンタルケア科,SL_0043,全体,2,8,12:00,4,5,0.8,11,77,2.2,15.4
メンタルケア科,SL_0043,全体,2,10,13:00,3,5,0.6,5,43,1.0,8.6
メンタルケア科,SL_0043,全体,2,11,13:30,4,5,0.8,15,110,3.0,22.0
メンタルケア科,SL_0043,全体,2,12,14:00,4,5,0.8,11,120,2.2,24.0
メンタルケア科,SL_0043,全体,2,13,14:30,4,5,0.8,9,117,1.8,23.4
メンタルケア科,SL_0043,全体,2,14,15:00,4,5,0.8,8,90,1.6,18.0
メンタルケア科,SL_0043,全体,2,15,15:30,1,5,0.2,2,26,0.4,5.2
メンタルケア科,SL_0043,再診,2,0,08:00,1,5,0.2,1,1,0.2,0.2
メンタルケア科,SL_0043,再診,2,1,08:30,4,5,0.8,12,87,2.4,17.4
メンタルケア科,SL_0043,再診,2,2,09:00,4,5,0.8,13,104,2.6,20.8
メンタルケア科,SL_0043,再診,2,3,09:30,4,5,0.8,14,110,2.8,22.0
メンタルケア科,SL_0043,再診,2,4,10:00,4,5,0.8,19,108,3.8,21.6
メンタルケア科,SL_0043,再診,2,5,10:30,4,5,0.8,14,120,2.8,24.0
メンタルケア科,SL_0043,再診,2,6,11:00,4,5,0.8,17,101,3.4,20.2
メンタルケア科,SL_0043,再診,2,7,11:30,3,5,0.6,14,85,2.8,17.0
メンタルケア科,SL_0043,再診,2,8,12:00,4,5,0.8,11,77,2.2,15.4
メンタルケア科,SL_0043,再診,2,10,13:00,3,5,0.6,5,43,1.0,8.6
メンタルケア科,SL_0043,再診,2,11,13:30,4,5,0.8,15,110,3.0,22.0
メンタルケア科,SL_0043,再診,2,12,14:00,4,5,0.8,11,120,2.2,24.0
メンタルケア科,SL_0043,再診,2,13,14:30,4,5,0.8,9,117,1.8,23.4
メンタルケア科,SL_0043,再診,2,14,15:00,4,5,0.8,8,90,1.6,18.0
メンタルケア科,SL_0043,再診,2,15,15:30,1,5,0.2,2,26,0.4,5.2
メンタルケア科,SL_0043,薬再診,2,0,08:00,1,5,0.2,1,1,0.2,0.2
メンタルケア科,SL_0043,薬再診,2,1,08:30,2,5,0.4,3,8,0.6,1.6
メンタルケア科,SL_0043,薬再診,2,2,09:00,1,5,0.2,2,8,0.4,1.6
メンタルケア科,SL_0043,薬再診,2,3,09:30,3,5,0.6,3,7,0.6,1.4
メンタルケア科,SL_0043,薬再診,2,4,10:00,3,5,0.6,4,13,0.8,2.6
メンタルケア科,SL_0043,薬再診,2,5,10:30,1,5,0.2,1,5,0.2,1.0
メンタルケア科,SL_0043,薬再診,2,6,11:00,3,5,0.6,5,16,1.0,3.2
メンタルケア科,SL_0043,薬再診,2,7,11:30,2,5,0.4,4,17,0.8,3.4
メンタルケア科,SL_0043,薬再診,2,8,12:00,2,5,0.4,2,7,0.4,1.4
メンタルケア科,SL_0043,薬再診,2,10,13:00,1,5,0.2,1,1,0.2,0.2
メンタルケア科,SL_0043,薬再診,2,11,13:30,4,5,0.8,4,15,0.8,3.0
メンタルケア科,SL_0043,薬再診,2,12,14:00,2,5,0.4,2,7,0.4,1.4
メンタルケア科,SL_0043,薬再診,2,14,15:00,2,5,0.4,2,9,0.4,1.8
メンタルケア科,SL_0255,全体,0,1,08:30,2,4,0.5,2,16,0.5,4.0
メンタルケア科,SL_0255,全体,0,2,09:00,2,4,0.5,7,57,1.75,14.2
メンタルケア科,SL_0255,全体,0,3,09:30,2,4,0.5,9,52,2.25,13.0
メンタルケア科,SL_0255,全体,0,4,10:00,2,4,0.5,9,47,2.25,11.8
メンタルケア科,SL_0255,全体,0,5,10:30,2,4,0.5,6,58,1.5,14.5
メンタルケア科,SL_0255,全体,0,6,11:00,2,4,0.5,7,49,1.75,12.2
メンタルケア科,SL_0255,全体,0,7,11:30,2,4,0.5,7,50,1.75,12.5
メンタルケア科,SL_0255,全体,0,8,12:00,2,4,0.5,7,54,1.75,13.5
メンタルケア科,SL_0255,全体,0,9,12:30,2,4,0.5,2,38,0.5,9.5
メンタルケア科,SL_0255,再診,0,1,08:30,2,4,0.5,2,16,0.5,4.0
メンタルケア科,SL_0255,再診,0,2,09:00,2,4,0.5,7,57,1.75,14.2
