部屋番号,曜日,受付_30min,診療科名,初再診区分,件数
,2,00:00,血液内科,再診,3
,2,00:00,退院支援,再診,24
,2,00:00,通院治療センター,再診,1
,2,00:00,ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,再診,1
,2,00:30,リウマチ膠原病内科,再診,1
,2,00:30,内科,再診,1
,2,01:00,内科,初診,2
,2,01:30,内科,初診,1
,2,01:30,消化器内科,再診,1
,2,02:30,救急科,初診,1
,2,03:00,救急科,初診,1
,2,04:00,内科,再診,2
,2,04:30,内科,再診,1
,2,05:00,内科,再診,1
,2,06:00,内科,初診,1
,2,06:00,救急科,初診,1
,2,06:30,救急科,初診,1
,2,07:00,PICCCVポートセンター,再診,1
,2,07:00,循環器内科,再診,1
,2,07:00,整形外科,再診,1
,2,07:00,脳神経内科,再診,1
,2,07:00,腎内科,再診,1
,2,07:30,メンタルケア科,再診,1
,2,07:30,循環器内科,再診,1
,2,07:30,放射線治療科,再診,1
,2,07:30,産婦人科,再診,1
,2,07:30,脳神経内科,再診,1
,2,07:30,腎内科,再診,1
,2,08:00,アレルギー科,再診,7
,2,08:00,メンタルケア科,再診,10
,2,08:00,リウマチ膠原病内科,再診,30
,2,08:00,一般消化器外科,再診,39
,2,08:00,中央処置室,再診,5
,2,08:00,乳腺外科,再診,31
,2,08:00,乳腺外科,初診,1
,2,08:00,健診センター,再診,9
,2,08:00,入退院支援センター,再診,7
,2,08:00,内科,再診,1
,2,08:00,呼吸器内科,再診,18
,2,08:00,呼吸器外科,再診,10
,2,08:00,外来手術室,再診,59
,2,08:00,小児科,再診,1
,2,08:00,小児科,初診,1
,2,08:00,形成外科,再診,5
,2,08:00,循環器内科,再診,46
,2,08:00,循環器内科,初診,4
,2,08:00,放射線治療科,再診,33
,2,08:00,救急科,初診,1
,2,08:00,整形外科,再診,20
,2,08:00,整形外科,初診,1
,2,08:00,歯科口腔外科,再診,2
,2,08:00,歯科口腔外科,初診,1
,2,08:00,泌尿器科,再診,151
,2,08:00,泌尿器科,初診,1
,2,08:00,消化器内科,再診,34
,2,08:00,消化器内科,初診,1
,2,08:00,産婦人科,再診,28
,2,08:00,産婦人科,初診,1
,2,08:00,皮膚科,再診,20
,2,08:00,眼科,再診,64
,2,08:00,眼科,初診,5
,2,08:00,総合内科,再診,11
,2,08:00,総合内科,初診,9
,2,08:00,耳鼻咽喉科,再診,13
,2,08:00,脳神経内科,再診,7
,2,08:00,脳神経外科,再診,8
,2,08:00,脳神経外科,初診,1
,2,08:00,腎内科,再診,47
,2,08:00,臨床工学技師,再診,4
,2,08:00,臨床腫瘍科,再診,8
,2,08:00,薬剤部,再診,8
,2,08:00,血液内科,再診,11
,2,08:00,通院治療センター,再診,1
,2,08:00,麻酔科,再診,1
,2,08:30,アレルギー科,再診,5
,2,08:30,ソーシャルワーカー,再診,1
,2,08:30,メンタルケア科,再診,22
,2,08:30,リウマチ膠原病内科,再診,24
,2,08:30,一般消化器外科,再診,41
,2,08:30,中央処置室,再診,3
,2,08:30,乳腺外科,再診,27
,2,08:30,健診センター,再診,1
,2,08:30,入退院支援センター,再診,13
,2,08:30,内科,再診,1
,2,08:30,呼吸器内科,再診,26
,2,08:30,呼吸器内科,初診,3
,2,08:30,呼吸器外科,再診,6
,2,08:30,呼吸器外科,初診,1
,2,08:30,外来手術室,再診,14
,2,08:30,小児科,再診,7
,2,08:30,小児科,初診,3
,2,08:30,形成外科,再診,7
,2,08:30,循環器内科,再診,49
,2,08:30,循環器内科,初診,8
,2,08:30,放射線治療科,再診,23
,2,08:30,整形外科,再診,40
,2,08:30,整形外科,初診,10
,2,08:30,歯科口腔外科,再診,8
,2,08:30,歯科口腔外科,初診,11
,2,08:30,泌尿器科,再診,110
,2,08:30,泌尿器科,初診,1
,2,08:30,消化器内科,再診,39
,2,08:30,消化器内科,初診,7
,2,08:30,産婦人科,再診,54
,2,08:30,産婦人科,初診,4
,2,08:30,皮膚科,再診,25
,2,08:30,皮膚科,初診,3
,2,08:30,看護部,再診,1
,2,08:30,眼科,再診,75
,2,08:30,眼科,初診,25
,2,08:30,総合内科,再診,14
,2,08:30,総合内科,初診,3
,2,08:30,耳鼻咽喉科,再診,29
,2,08:30,耳鼻咽喉科,初診,1
,2,08:30,脳神経内科,再診,11
,2,08:30,脳神経内科,初診,1
,2,08:30,脳神経外科,再診,22
,2,08:30,脳神経外科,初診,1
,2,08:30,腎内科,再診,28
,2,08:30,腎内科,初診,2
,2,08:30,臨床腫瘍科,再診,6
,2,08:30,薬剤部,再診,5
,2,08:30,血液内科,再診,30
,2,08:30,通院治療センター,再診,1
,2,08:30,麻酔科,再診,6
,2,08:30,ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,再診,1
,2,09:00,アレルギー科,再診,4
,2,09:00,ソーシャルワーカー,再診,1
,2,09:00,メンタルケア科,再診,16
,2,09:00,リウマチ膠原病内科,再診,24
,2,09:00,リウマチ膠原病内科,初診,1
,2,09:00,一般消化器外科,再診,26
,2,09:00,中央処置室,再診,2
,2,09:00,乳腺外科,再診,38
,2,09:00,乳腺外科,初診,3
,2,09:00,入退院支援センター,再診,14
,2,09:00,呼吸器内科,再診,16
,2,09:00,呼吸器内科,初診,3
,2,09:00,呼吸器外科,再診,7
,2,09:00,外来手術室,再診,6
,2,09:00,小児科,再診,15
,2,09:00,形成外科,再診,2
,2,09:00,循環器内科,再診,43
,2,09:00,循環器内科,初診,9
,2,09:00,放射線治療科,再診,16
,2,09:00,放射線診断科,再診,1
,2,09:00,救急科,再診,2
,2,09:00,救急科,初診,2
,2,09:00,整形外科,再診,25
,2,09:00,整形外科,初診,4
,2,09:00,歯科口腔外科,再診,9
,2,09:00,歯科口腔外科,初診,9
,2,09:00,泌尿器科,再診,88
,2,09:00,泌尿器科,初診,2
,2,09:00,消化器内科,再診,31
,2,09:00,消化器内科,初診,3
,2,09:00,産婦人科,再診,63
,2,09:00,産婦人科,初診,5
,2,09:00,皮膚科,再診,31
,2,09:00,皮膚科,初診,9
,2,09:00,眼科,再診,49
,2,09:00,眼科,初診,14
,2,09:00,移行期医療支援外来,再診,1
,2,09:00,総合内科,再診,18
,2,09:00,総合内科,初診,4
,2,09:00,耳鼻咽喉科,再診,30
,2,09:00,耳鼻咽喉科,初診,3
,2,09:00,脳神経内科,再診,12
,2,09:00,脳神経外科,再診,15
,2,09:00,脳神経外科,初診,1
,2,09:00,腎内科,再診,24
,2,09:00,腎内科,初診,2
,2,09:00,臨床腫瘍科,再診,3
,2,09:00,薬剤部,再診,5
,2,09:00,血液内科,再診,18
,2,09:00,通院治療センター,再診,1
,2,09:00,麻酔科,再診,4
,2,09:00,ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,再診,1
,2,09:30,PICCCVポートセンター,再診,2
,2,09:30,アレルギー科,再診,6
,2,09:30,ソーシャルワーカー,再診,2
,2,09:30,メンタルケア科,再診,18
,2,09:30,リウマチ膠原病内科,再診,31
,2,09:30,リウマチ膠原病内科,初診,1
,2,09:30,一般消化器外科,再診,26
,2,09:30,中央処置室,再診,4
,2,09:30,乳腺外科,再診,32
,2,09:30,乳腺外科,初診,1
,2,09:30,入退院支援センター,再診,8
,2,09:30,呼吸器内科,再診,25
,2,09:30,呼吸器内科,初診,1
,2,09:30,呼吸器外科,再診,3
,2,09:30,小児科,再診,8
,2,09:30,形成外科,再診,1
,2,09:30,循環器内科,再診,37
,2,09:30,循環器内科,初診,9
,2,09:30,放射線治療科,再診,20
,2,09:30,救急科,再診,1
,2,09:30,救急科,初診,2
,2,09:30,整形外科,再診,35
,2,09:30,整形外科,初診,7
,2,09:30,歯科口腔外科,再診,2
,2,09:30,歯科口腔外科,初診,8
,2,09:30,泌尿器科,再診,115
,2,09:30,泌尿器科,初診,1
,2,09:30,消化器内科,再診,24
,2,09:30,消化器内科,初診,7
,2,09:30,産婦人科,再診,43
,2,09:30,産婦人科,初診,5
,2,09:30,皮膚・排泄ケア,再診,1
,2,09:30,皮膚科,再診,28
,2,09:30,皮膚科,初診,6
,2,09:30,看護部,再診,1
,2,09:30,眼科,再診,47
,2,09:30,眼科,初診,12
,2,09:30,総合内科,再診,15
,2,09:30,総合内科,初診,6
,2,09:30,耳鼻咽喉科,再診,28
,2,09:30,耳鼻咽喉科,初診,3
,2,09:30,脳神経内科,再診,18
,2,09:30,脳神経内科,初診,4
,2,09:30,脳神経外科,再診,9
,2,09:30,腎内科,再診,26
,2,09:30,腎内科,初診,1
,2,09:30,臨床腫瘍科,再診,4
,2,09:30,薬剤部,再診,2
,2,09:30,血液内科,再診,12
,2,09:30,血液内科,初診,3
,2,09:30,退院支援,再診,2
,2,09:30,遺伝診療科,再診,1
,2,09:30,麻酔科,再診,7
,2,10:00,PICCCVポートセンター,再診,1
,2,10:00,アレルギー科,再診,2
,2,10:00,メンタルケア科,再診,11
,2,10:00,リウマチ膠原病内科,再診,12
,2,10:00,一般消化器外科,再診,14
,2,10:00,中央処置室,再診,1
,2,10:00,乳腺外科,再診,25
,2,10:00,乳腺外科,初診,2
,2,10:00,入退院支援センター,再診,8
,2,10:00,内科,再診,1
,2,10:00,内科,初診,1
,2,10:00,呼吸器内科,再診,20
,2,10:00,呼吸器内科,初診,3
,2,10:00,呼吸器外科,再診,2
,2,10:00,外来手術室,再診,1
,2,10:00,小児科,再診,9
,2,10:00,小児科,初診,2
,2,10:00,循環器内科,再診,32
,2,10:00,循環器内科,初診,1
,2,10:00,感染症,再診,1
,2,10:00,放射線治療科,再診,11
,2,10:00,救急科,初診,1
,2,10:00,整形外科,再診,25
,2,10:00,整形外科,初診,12
,2,10:00,歯科口腔外科,再診,1
,2,10:00,歯科口腔外科,初診,5
,2,10:00,泌尿器科,再診,75
,2,10:00,泌尿器科,初診,1
,2,10:00,消化器内科,再診,19
,2,10:00,消化器内科,初診,1
,2,10:00,産婦人科,再診,45
,2,10:00,産婦人科,初診,8
,2,10:00,皮膚科,再診,18
,2,10:00,皮膚科,初診,5
,2,10:00,看護部,再診,4
,2,10:00,眼科,再診,33
,2,10:00,眼科,初診,9
,2,10:00,総合内科,再診,12
,2,10:00,総合内科,初診,6
,2,10:00,緩和ケアチーム,再診,1
,2,10:00,耳鼻咽喉科,再診,14
,2,10:00,耳鼻咽喉科,初診,2
,2,10:00,脳神経内科,再診,7
,2,10:00,脳神経内科,初診,3
,2,10:00,脳神経外科,再診,4
,2,10:00,腎内科,再診,10
,2,10:00,腎内科,初診,1
,2,10:00,臨床腫瘍科,再診,2
,2,10:00,薬剤部,再診,2
,2,10:00,血液内科,再診,10
,2,10:00,退院支援,再診,1
,2,10:00,通院治療センター,再診,1
,2,10:00,麻酔科,再診,8
,2,10:30,アレルギー科,再診,7
,2,10:30,ソーシャルワーカー,再診,2
,2,10:30,メンタルケア科,再診,13
,2,10:30,リウマチ膠原病内科,再診,18
,2,10:30,一般消化器外科,再診,18
,2,10:30,一般消化器外科,初診,1
,2,10:30,中央処置室,再診,1
,2,10:30,乳腺外科,再診,12
,2,10:30,入退院支援センター,再診,19
,2,10:30,呼吸器内科,再診,17
,2,10:30,呼吸器外科,再診,4
,2,10:30,小児科,再診,5
,2,10:30,小児科,初診,4
,2,10:30,循環器内科,再診,13
,2,10:30,循環器内科,初診,1
,2,10:30,放射線治療科,再診,8
,2,10:30,放射線診断科,再診,1
,2,10:30,救急科,再診,2
,2,10:30,救急科,初診,1
,2,10:30,整形外科,再診,12
,2,10:30,整形外科,初診,3
,2,10:30,歯科口腔外科,再診,4
,2,10:30,歯科口腔外科,初診,2
,2,10:30,泌尿器科,再診,66
,2,10:30,消化器内科,再診,20
,2,10:30,消化器内科,初診,5
,2,10:30,産婦人科,再診,26
,2,10:30,産婦人科,初診,9
,2,10:30,皮膚科,再診,19
,2,10:30,皮膚科,初診,4
,2,10:30,看護部,再診,1
,2,10:30,眼科,再診,25
,2,10:30,眼科,初診,1
,2,10:30,総合内科,再診,5
,2,10:30,総合内科,初診,8
,2,10:30,耳鼻咽喉科,再診,19
,2,10:30,脳神経内科,再診,12
,2,10:30,脳神経外科,再診,7
,2,10:30,腎内科,再診,9
,2,10:30,薬剤部,再診,2
,2,10:30,血液内科,再診,8
,2,10:30,通院治療センター,再診,3
,2,10:30,麻酔科,再診,10
,2,11:00,ソーシャルワーカー,再診,2
,2,11:00,メンタルケア科,再診,6
,2,11:00,リウマチ膠原病内科,再診,12
,2,11:00,一般消化器外科,再診,11
,2,11:00,一般消化器外科,初診,1
,2,11:00,中央処置室,再診,1
,2,11:00,乳腺外科,再診,18
,2,11:00,入退院支援センター,再診,6
,2,11:00,呼吸器内科,再診,5
,2,11:00,呼吸器外科,再診,2
,2,11:00,外来手術室,再診,1
,2,11:00,小児科,再診,3
,2,11:00,循環器内科,再診,10
,2,11:00,放射線治療科,再診,12
,2,11:00,救急科,再診,2
,2,11:00,整形外科,再診,9
,2,11:00,歯科口腔外科,再診,3
,2,11:00,歯科口腔外科,初診,2
,2,11:00,泌尿器科,再診,44
,2,11:00,泌尿器科,初診,2
,2,11:00,消化器内科,再診,7
,2,11:00,消化器内科,初診,1
,2,11:00,産婦人科,再診,24
,2,11:00,産婦人科,初診,2
,2,11:00,皮膚科,再診,10
,2,11:00,看護部,再診,1
,2,11:00,眼科,再診,12
,2,11:00,眼科,初診,1
,2,11:00,総合内科,再診,4
,2,11:00,総合内科,初診,3
,2,11:00,耳鼻咽喉科,再診,12
,2,11:00,耳鼻咽喉科,初診,1
,2,11:00,脳神経内科,再診,4
,2,11:00,腎内科,再診,5
,2,11:00,臨床工学技師,再診,1
,2,11:00,薬剤部,再診,1
,2,11:00,血液内科,再診,10
,2,11:00,通院治療センター,再診,1
,2,11:00,遺伝診療科,再診,2
,2,11:00,麻酔科,再診,7
,2,11:30,PICCCVポートセンター,再診,1
,2,11:30,ソーシャルワーカー,再診,1
,2,11:30,メンタルケア科,再診,3
,2,11:30,リウマチ膠原病内科,再診,13
,2,11:30,一般消化器外科,再診,8
,2,11:30,中央処置室,再診,3
,2,11:30,乳腺外科,再診,7
,2,11:30,入退院支援センター,再診,10
,2,11:30,呼吸器内科,再診,7
,2,11:30,呼吸器外科,再診,1
,2,11:30,外来手術室,再診,4
,2,11:30,小児科,再診,3
,2,11:30,循環器内科,再診,10
,2,11:30,放射線治療科,再診,12
,2,11:30,救急科,再診,1
,2,11:30,整形外科,再診,12
,2,11:30,整形外科,初診,3
,2,11:30,歯科口腔外科,再診,1
,2,11:30,泌尿器科,再診,58
,2,11:30,消化器内科,再診,8
,2,11:30,産婦人科,再診,24
,2,11:30,皮膚科,再診,7
,2,11:30,看護部,再診,3
,2,11:30,眼科,再診,18
,2,11:30,眼科,初診,2
,2,11:30,総合内科,再診,4
,2,11:30,耳鼻咽喉科,再診,4
,2,11:30,脳神経内科,再診,1
,2,11:30,脳神経外科,初診,2
,2,11:30,腎内科,再診,7
,2,11:30,血液内科,再診,2
,2,11:30,麻酔科,再診,6
,2,12:00,ソーシャルワーカー,再診,3
,2,12:00,リウマチ膠原病内科,再診,9
,2,12:00,リウマチ膠原病内科,初診,1
,2,12:00,一般消化器外科,再診,6
,2,12:00,一般消化器外科,初診,1
,2,12:00,中央処置室,再診,2
,2,12:00,乳腺外科,再診,10
,2,12:00,健診センター,再診,1
,2,12:00,入退院支援センター,再診,12
,2,12:00,呼吸器内科,再診,7
,2,12:00,呼吸器内科,初診,1
,2,12:00,外来手術室,再診,9
,2,12:00,小児科,再診,2
,2,12:00,循環器内科,再診,3
,2,12:00,循環器内科,初診,1
,2,12:00,感染症,再診,1
,2,12:00,放射線治療科,再診,10
,2,12:00,救急科,初診,5
,2,12:00,整形外科,再診,5
,2,12:00,整形外科,初診,1
,2,12:00,泌尿器科,再診,45
,2,12:00,泌尿器科,初診,3
,2,12:00,消化器内科,再診,6
,2,12:00,産婦人科,再診,13
,2,12:00,皮膚科,再診,3
,2,12:00,看護部,再診,3
,2,12:00,眼科,再診,12
,2,12:00,眼科,初診,1
,2,12:00,総合内科,再診,4
,2,12:00,総合内科,初診,1
,2,12:00,耳鼻咽喉科,再診,8
,2,12:00,腎内科,再診,3
,2,12:00,臨床工学技師,再診,2
,2,12:00,薬剤部,再診,2
,2,12:00,血液内科,再診,4
,2,12:00,麻酔科,再診,2
,2,12:30,ソーシャルワーカー,再診,1
,2,12:30,メンタルケア科,再診,6
,2,12:30,リウマチ膠原病内科,再診,23
,2,12:30,リウマチ膠原病内科,初診,1
,2,12:30,一般消化器外科,再診,6
,2,12:30,中央処置室,再診,2
,2,12:30,乳腺外科,再診,5
,2,12:30,入退院支援センター,再診,10
,2,12:30,呼吸器内科,再診,14
,2,12:30,外来手術室,再診,7
,2,12:30,小児科,再診,1
,2,12:30,小児科,初診,1
,2,12:30,循環器内科,再診,5
,2,12:30,放射線治療科,再診,13
,2,12:30,救急科,初診,1
,2,12:30,整形外科,再診,13
,2,12:30,整形外科,初診,1
,2,12:30,歯科口腔外科,再診,3
,2,12:30,泌尿器科,再診,56
,2,12:30,消化器内科,再診,10
,2,12:30,消化器内科,初診,1
,2,12:30,産婦人科,再診,22
,2,12:30,産婦人科,初診,1
,2,12:30,皮膚科,再診,1
,2,12:30,看護部,再診,2
,2,12:30,眼科,再診,17
,2,12:30,眼科,初診,1
,2,12:30,総合内科,再診,5
,2,12:30,総合内科,初診,1
,2,12:30,耳鼻咽喉科,再診,12
,2,12:30,脳神経内科,再診,1
,2,12:30,腎内科,再診,4
,2,12:30,臨床工学技師,再診,3
,2,12:30,臨床腫瘍科,再診,1
,2,12:30,薬剤部,再診,1
,2,12:30,血液内科,再診,7
,2,12:30,通院治療センター,再診,1
,2,12:30,遺伝診療科,再診,1
,2,12:30,麻酔科,再診,2
,2,13:00,メンタルケア科,再診,11
,2,13:00,リウマチ膠原病内科,再診,11
,2,13:00,リウマチ膠原病内科,初診,1
,2,13:00,一般消化器外科,再診,11
,2,13:00,中央処置室,再診,1
,2,13:00,乳腺外科,再診,3
,2,13:00,入退院支援センター,再診,10
,2,13:00,内科,初診,1
,2,13:00,呼吸器内科,再診,19
,2,13:00,外来手術室,再診,3
,2,13:00,循環器内科,再診,6
,2,13:00,放射線治療科,再診,13
,2,13:00,放射線治療科,初診,1
,2,13:00,救急科,初診,3
,2,13:00,整形外科,再診,17
,2,13:00,整形外科,初診,1
,2,13:00,歯科口腔外科,再診,4
,2,13:00,泌尿器科,再診,46
,2,13:00,泌尿器科,初診,3
,2,13:00,消化器内科,再診,11
,2,13:00,産婦人科,再診,23
,2,13:00,皮膚科,再診,9
,2,13:00,看護部,再診,5
,2,13:00,眼科,再診,20
,2,13:00,眼科,初診,3
,2,13:00,総合内科,再診,2
,2,13:00,耳鼻咽喉科,再診,4
,2,13:00,脳神経内科,再診,2
,2,13:00,腎内科,再診,8
,2,13:00,臨床工学技師,再診,3
,2,13:00,血液内科,再診,6
,2,13:00,通院治療センター,再診,2
,2,13:00,遺伝診療科,再診,4
,2,13:00,麻酔科,再診,8
,2,13:30,ソーシャルワーカー,再診,1
,2,13:30,メンタルケア科,再診,10
,2,13:30,リウマチ膠原病内科,再診,4
,2,13:30,リウマチ膠原病内科,初診,1
,2,13:30,一般消化器外科,再診,7
,2,13:30,一般消化器外科,初診,1
,2,13:30,中央処置室,再診,2
,2,13:30,乳腺外科,再診,3
,2,13:30,健診センター,再診,2
,2,13:30,入退院支援センター,再診,6
,2,13:30,呼吸器内科,再診,17
,2,13:30,外来手術室,再診,3
,2,13:30,小児科,再診,1
,2,13:30,循環器内科,再診,6
,2,13:30,循環器内科,初診,1
,2,13:30,放射線治療科,再診,10
,2,13:30,放射線治療科,初診,2
,2,13:30,救急科,再診,1
,2,13:30,救急科,初診,1
,2,13:30,整形外科,再診,12
,2,13:30,歯科口腔外科,再診,3
,2,13:30,歯科口腔外科,初診,1
,2,13:30,泌尿器科,再診,36
,2,13:30,泌尿器科,初診,1
,2,13:30,消化器内科,再診,15
,2,13:30,消化器内科,初診,1
,2,13:30,産婦人科,再診,18
,2,13:30,皮膚科,再診,15
,2,13:30,看護部,再診,2
,2,13:30,眼科,再診,38
,2,13:30,眼科,初診,2
,2,13:30,総合内科,再診,1
,2,13:30,耳鼻咽喉科,再診,15
,2,13:30,耳鼻咽喉科,初診,1
,2,13:30,脳神経内科,再診,1
,2,13:30,腎内科,再診,1
,2,13:30,薬剤部,再診,2
,2,13:30,血液内科,再診,1
,2,13:30,遺伝診療科,再診,2
,2,13:30,麻酔科,再診,6
,2,14:00,ソーシャルワーカー,再診,2
,2,14:00,メンタルケア科,再診,12
,2,14:00,リウマチ膠原病内科,再診,8
,2,14:00,一般消化器外科,再診,6
,2,14:00,中央処置室,再診,1
,2,14:00,乳腺外科,再診,2
,2,14:00,健診センター,再診,4
,2,14:00,入退院支援センター,再診,7
,2,14:00,内科,初診,1
,2,14:00,呼吸器内科,再診,10
,2,14:00,呼吸器外科,再診,1
,2,14:00,外来手術室,再診,2
,2,14:00,小児科,再診,4
,2,14:00,小児科,初診,1
,2,14:00,形成外科,再診,1
,2,14:00,循環器内科,再診,6
,2,14:00,放射線治療科,再診,8
,2,14:00,救急科,初診,1
,2,14:00,整形外科,再診,7
,2,14:00,歯科口腔外科,再診,4
,2,14:00,歯科口腔外科,初診,1
,2,14:00,泌尿器科,再診,23
,2,14:00,消化器内科,再診,15
,2,14:00,産婦人科,再診,9
,2,14:00,皮膚科,再診,6
,2,14:00,看護部,再診,2
,2,14:00,眼科,再診,40
,2,14:00,総合内科,再診,3
,2,14:00,耳鼻咽喉科,再診,13
,2,14:00,脳神経外科,再診,1
,2,14:00,腎内科,再診,1
,2,14:00,血液内科,再診,2
,2,14:00,退院支援,再診,1
,2,14:00,通院治療センター,再診,1
,2,14:00,遺伝診療科,再診,3
,2,14:00,麻酔科,再診,3
,2,14:30,PICCCVポートセンター,再診,1
,2,14:30,メンタルケア科,再診,4
,2,14:30,リウマチ膠原病内科,再診,2
,2,14:30,リウマチ膠原病内科,初診,2
,2,14:30,乳腺外科,再診,4
,2,14:30,入退院支援センター,再診,5
,2,14:30,内科,初診,1
,2,14:30,呼吸器内科,再診,9
,2,14:30,外来手術室,再診,2
,2,14:30,小児科,再診,4
,2,14:30,循環器内科,再診,3
,2,14:30,循環器内科,初診,1
,2,14:30,放射線治療科,再診,7
,2,14:30,救急科,初診,2
,2,14:30,整形外科,再診,3
,2,14:30,歯科口腔外科,再診,4
,2,14:30,泌尿器科,再診,22
,2,14:30,消化器内科,再診,6
,2,14:30,産婦人科,再診,10
,2,14:30,皮膚科,再診,8
,2,14:30,看護部,再診,1
,2,14:30,眼科,再診,45
,2,14:30,総合内科,再診,1
,2,14:30,耳鼻咽喉科,再診,12
,2,14:30,腎内科,再診,1
,2,14:30,血液内科,再診,1
,2,14:30,遺伝診療科,再診,1
,2,14:30,遺伝診療科,初診,2
,2,15:00,ソーシャルワーカー,再診,2
,2,15:00,メンタルケア科,再診,1
,2,15:00,リウマチ膠原病内科,再診,1
,2,15:00,乳腺外科,再診,2
,2,15:00,入退院支援センター,再診,4
,2,15:00,呼吸器内科,再診,4
,2,15:00,外来手術室,再診,1
,2,15:00,小児科,再診,7
,2,15:00,循環器内科,再診,1
,2,15:00,放射線治療科,再診,2
,2,15:00,救急科,再診,4
,2,15:00,救急科,初診,1
,2,15:00,歯科口腔外科,再診,6
,2,15:00,泌尿器科,再診,7
,2,15:00,消化器内科,再診,3
,2,15:00,産婦人科,再診,6
,2,15:00,皮膚科,再診,3
,2,15:00,看護部,再診,1
,2,15:00,眼科,再診,19
,2,15:00,総合内科,再診,1
,2,15:00,耳鼻咽喉科,再診,4
,2,15:00,耳鼻咽喉科,初診,1
,2,15:00,腎内科,再診,1
,2,15:30,メンタルケア科,再診,1
,2,15:30,リウマチ膠原病内科,再診,1
,2,15:30,一般消化器外科,再診,1
,2,15:30,入退院支援センター,再診,2
,2,15:30,呼吸器内科,再診,1
,2,15:30,小児科,再診,6
,2,15:30,形成外科,再診,1
,2,15:30,放射線治療科,再診,4
,2,15:30,救急科,再診,1
,2,15:30,歯科口腔外科,再診,4
,2,15:30,泌尿器科,再診,4
,2,15:30,産婦人科,再診,2
,2,15:30,産婦人科,初診,1
,2,15:30,皮膚科,再診,2
,2,15:30,看護部,再診,1
,2,15:30,眼科,再診,12
,2,15:30,総合内科,再診,1
,2,15:30,総合内科,初診,1
,2,15:30,耳鼻咽喉科,再診,6
,2,15:30,脳神経内科,再診,1
,2,15:30,脳神経内科,初診,1
,2,15:30,血液内科,再診,1
,2,15:30,遺伝診療科,再診,1
,2,16:00,メンタルケア科,再診,1
,2,16:00,乳腺外科,再診,1
,2,16:00,入退院支援センター,再診,1
,2,16:00,小児科,再診,2
,2,16:00,救急科,再診,1
,2,16:00,救急科,初診,1
,2,16:00,歯科口腔外科,再診,4
,2,16:00,歯科口腔外科,初診,1
,2,16:00,泌尿器科,再診,2
,2,16:00,看護部,再診,1
,2,16:00,眼科,再診,1
,2,16:00,総合内科,再診,3
,2,16:00,脳神経外科,初診,1
,2,16:30,入退院支援センター,再診,2
,2,16:30,呼吸器内科,再診,1
,2,16:30,感染症,再診,1
,2,16:30,救急科,再診,2
,2,16:30,救急科,初診,1
,2,16:30,整形外科,初診,1
,2,16:30,歯科口腔外科,再診,1
,2,16:30,泌尿器科,再診,5
,2,16:30,看護部,再診,3
,2,16:30,脳神経外科,初診,1
,2,17:00,小児科,初診,1
,2,17:00,救急科,再診,1
,2,17:00,救急科,初診,2
,2,17:00,産婦人科,初診,1
,2,17:00,看護部,再診,1
,2,17:00,薬剤部,再診,1
,2,17:30,ソーシャルワーカー,再診,1
,2,17:30,メンタルケア科,再診,1
,2,17:30,内科,再診,2
,2,17:30,循環器内科,再診,1
,2,17:30,救急科,再診,1
,2,17:30,整形外科,再診,1
,2,17:30,歯科口腔外科,再診,1
,2,17:30,泌尿器科,再診,1
,2,17:30,脳神経外科,再診,1
,2,18:00,内科,再診,2
,2,18:00,小児科,初診,1
,2,18:30,内科,初診,1
,2,18:30,泌尿器科,再診,6
,2,18:30,産婦人科,再診,1
,2,19:00,内科,初診,1
,2,19:00,泌尿器科,再診,5
,2,19:00,産婦人科,再診,1
,2,19:30,一般消化器外科,初診,1
,2,19:30,内科,再診,2
,2,19:30,内科,初診,1
,2,19:30,呼吸器内科,再診,1
,2,19:30,循環器内科,再診,1
,2,19:30,循環器内科,初診,1
,2,19:30,産婦人科,再診,1
,2,20:00,循環器内科,再診,1
,2,20:00,救急科,初診,1
,2,20:00,眼科,初診,1
,2,20:00,耳鼻咽喉科,初診,1
,2,20:30,内科,初診,2
,2,20:30,救急科,初診,1
,2,20:30,脳神経外科,初診,1
,2,21:00,メンタルケア科,再診,1
,2,21:00,内科,再診,1
,2,21:00,内科,初診,2
,2,21:00,救急科,初診,2
,2,21:30,内科,初診,2
,2,21:30,脳神経外科,初診,1
,2,22:00,内科,初診,1
,2,22:00,泌尿器科,初診,1
,2,22:30,内科,再診,1
,2,22:30,内科,初診,1
,2,23:00,救急科,初診,1
,2,23:30,内科,初診,1
,2,23:30,救急科,初診,1
,3,00:00,アレルギー科,再診,2
,3,00:00,ソーシャルワーカー,再診,6
,3,00:00,リウマチ膠原病内科,再診,8
,3,00:00,一般消化器外科,再診,19
,3,00:00,乳腺外科,再診,3
,3,00:00,呼吸器内科,再診,8
,3,00:00,呼吸器外科,再診,2
,3,00:00,外来手術室,再診,2
,3,00:00,小児科,再診,10
,3,00:00,形成外科,再診,7
,3,00:00,循環器内科,再診,9
,3,00:00,心臓血管外科,再診,1
,3,00:00,感染症,再診,1
,3,00:00,放射線治療科,再診,1
,3,00:00,整形外科,再診,8
,3,00:00,歯科口腔外科,再診,9
,3,00:00,歯科口腔外科,初診,1
,3,00:00,泌尿器科,再診,10
